fecha;autor;tweet
2021-02-18 19:42:25;jpcisternas;"@elliberocl @danieljadue me gustaría escuchar tu respuesta. Dicen por ahí: ""El que calla otorga""

#Patriotas vean l… https://t.co/eb5b5lnLFT"
2021-02-18 19:42:11;JuanadelosDolo1;@danieljadue Ídolo 🙋🏻‍♀️🙋🏽👍🏻👍🏻👍🏻😋
2021-02-18 19:42:11;Luz_deluna42;@danieljadue Maravilloso Daniel 💪💪
2021-02-18 19:42:07;JuanCastorV;@danieljadue Cuantas cajitas compro? Venían con y sin Mantencion? https://t.co/IphwHM7WZZ
2021-02-18 19:41:49;JaduexChile;@danieljadue Excelente, @danieljadue. Gracias por pensar y hacer permanentemente por los vecinos y las vecinas de s… https://t.co/OwsUNq3JZU
2021-02-18 19:41:45;JuanAlo92654179;@avaldiviesov @DraMLCordero @danieljadue En el 70 le prometieron a la DC, respetar la Constitución y los acuerdos,… https://t.co/IlYT44rmnb
2021-02-18 19:41:45;elajiquetepica;@camila39694974 @Ivonnemoce @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor No, ha… https://t.co/hRtzFP7TvA
2021-02-18 19:41:39;JaduexChile;Excelente, @danieljadue. Gracias por pensar y hacer permanentemente por los vecinos y las vecinas de su comuna. Esp… https://t.co/hXE6w2rTzH
2021-02-18 19:41:13;MarcelinMarshal;@jjcc_chile @danieljadue No olvidar del fuego amigo y de amarillos 🤦‍♂️
2021-02-18 19:41:09;FrancoContreraz;@Pajarobere  FYI https://t.co/gOcam1phZG
2021-02-18 19:41:02;jpcbvm;@jjcc_chile @danieljadue Que los protocolos estén adecuadamente ejecutados e implementados es lo mínimo que se puede exigir 🥲
2021-02-18 19:40:33;Bastian_YG;El tiempo siempre le termina dando la razón a Jadue https://t.co/mGVk4n5z4P
2021-02-18 19:40:03;MiguelSolorza4;@danieljadue 👌
2021-02-18 19:39:58;micky280775;@jaimebellolio Mira, que te parece? Algo que decir?? Despues de que dijiste que personas con cargos publicos se apr… https://t.co/AgBSZS8ips
2021-02-18 19:39:52;FrancoContreraz;@izkia @colmedchile FYI https://t.co/gOcam1phZG
2021-02-18 19:39:32;J_Galeas_Maltes;@danieljadue Notable respuesta
2021-02-18 19:39:12;TOBAL1967;@danieljadue 👏👏👏👏👏, aquí en Valdivia firme junto a usted compañero. Juntos construiremos el chle q soñamos. Saludos.
2021-02-18 19:38:50;jjcc_chile;Excelente, compañero @danieljadue. El tiempo le seguirá dando la razón ¿Cuál será ahora la mentira y la campaña del… https://t.co/81RIESfv5t
2021-02-18 19:38:44;pedro_saitz;Felicitaciones y exito https://t.co/RPkoDWIWSk https://t.co/qwgeEVNFVi
2021-02-18 19:38:41;Indignados19;Tremendo.. @izkia https://t.co/BEtO0RsxKE
2021-02-18 19:38:35;Titahc2;@danieljadue 👏👏👏👏👏👏Eso
2021-02-18 19:38:29;kakostgo;@sofiatenista @danieljadue espéro que cuando usted sea presidente no existan deportistas sin financiamiento.
2021-02-18 19:38:15;galvearlavin;@danieljadue Me alegro Daniel, que se haga lo justo como corresponde!!
2021-02-18 19:38:03;jonas134679;@danieljadue Vamos a seguir pegados con el temita? o la realidad de actual es la misma de hace 50 años? Creo que ne… https://t.co/scsqSm4RAq
2021-02-18 19:37:53;TuiteroOpinante;@danieljadue Ahora a traducirlo en cetáceo para el tontito de Coloma Jr y sus amigos
2021-02-18 19:37:22;MarcelinMarshal;"@Gustavo6988 @danieljadue Sabes la diferencia de un ANTIVIRAL con la VACUNA ?

🤦‍♂️"
2021-02-18 19:37:18;FelipeICS1;@danieljadue Excelente, Alcalde. El tiempo le seguirá dando la razón. Gracias por pensar y hacer siempre por los ve… https://t.co/CIx0ohDv9t
2021-02-18 19:37:16;rainostr;@EguigurenFco @danieljadue @DrEnriqueParis tan tontitos
2021-02-18 19:37:15;eduardo88135895;@danieljadue Buena alcalde, felicitaciones a usted y a su equipo, por hacer las cosas bien ... sigan así, cada día… https://t.co/Pr71mtM26G
2021-02-18 19:36:58;ShahdeIran;@danieljadue Me pregunto qué tendrá para decir ahora el @colmedchile .
2021-02-18 19:36:41;andresromero_31;@Yeya6063 @danieljadue Pajarito de dios.... tu “presidente” es recién candidato a alcalde... ambigüedad como todo en su discurso
2021-02-18 19:36:39;valderrax;Ahora: Abogados de la UDI de cabeza revisando si el Alcalde se realizó todos los controles Niño Sano   y haciendo a… https://t.co/oRPTU2Q9ER
2021-02-18 19:36:29;mana217nv;Los poderes fácticos, saben que pronto llegará su fin y están desesperados, su único horizonte las Armas y la viole… https://t.co/gGiSzwRQ81
2021-02-18 19:36:21;AntifaRafael;@danieljadue Se les cortó el internet a los fachos y amarillos de @evelynmatthei @DrEnriqueParis @Pajarobere… https://t.co/csCC6MhPHi
2021-02-18 19:36:20;YazoKompa;@etoledog @angelicataibe2 Uno lee con mucha atención el reportaje del @elliberocl  lo bien detallado sin sesgo polí… https://t.co/Rj0u9lDZ12
2021-02-18 19:36:04;_____Pau______;Ahora cuál será la nueva mentira de la derecha. https://t.co/VqH5n3T6MA
2021-02-18 19:35:59;FanDeMi43503264;@danieljadue Oye xuxetumadre ofreciendo territorio Chileno a los bolivianos, Palestino HDP, los verdaderos chilenos… https://t.co/2B8ZLcYi74
2021-02-18 19:35:47;bandbronch_;@vale__lopezz @Gustavo6988 @danieljadue Cuando mucho complementario, pero no le pidamos peras al olmo
2021-02-18 19:35:46;Bellumpace;@Icarus3012 @latercera Pucha, @danieljadue , cómo es.... Se come las guagüitas del almacén de la esquina y ni siqui… https://t.co/ZfjsyZZvWV
2021-02-18 19:35:21;BilopMARIA;@danieljadue Excelente 👋
2021-02-18 19:35:16;tcalderon92;jajajaJADUE. https://t.co/x0W3J2vHFv
2021-02-18 19:35:06;mana217nv;Muy bien, la inmovilidad, sin ideas nuevas, es lo que tiene a nuestro país muy mal, los de derecha y gran parte de… https://t.co/OXNMv3l4x8
2021-02-18 19:34:57;vale__lopezz;@Gustavo6988 @danieljadue Jadue nunca ha informado que este remedio reemplaza a las vacuna, no es algo paralelo
2021-02-18 19:34:55;bandbronch_;@danieljadue A que hora sale fachistan a decir que ISP es comunista?
2021-02-18 19:34:30;Yeya6063;"@danieljadue Esperemos q los weas de fashistan no comiencen con sus cosas raras...
Felicidades Presidente...
👏👏👏👏"
2021-02-18 19:34:22;Alejandro4758;@danieljadue Le avisaron a JAK para que empiece con sus pataletas?
2021-02-18 19:34:11;JoseLuis_JLVH;Pastillas de carbón para la derecha por favor https://t.co/LpMXHC7Vkw
2021-02-18 19:34:01;treintonarocket;@biobio @cooperativa estamos esperando el extra de prensa https://t.co/2i9plMzPhj
2021-02-18 19:33:57;Alonso_Rojas;@danieljadue @izkia que opinas?
2021-02-18 19:33:57;carmend43580350;Gracias y sigamos avanzando!!!! https://t.co/leo8T1MeTm
2021-02-18 19:33:55;Gustavo6988;@danieljadue Cual es la idea de hacer algo paralelo...? deja que las personas sigan con el proceso de vacunas y listo no confundir
2021-02-18 19:33:53;MarcelinMarshal;@izkis @colmedchile algo q decir? https://t.co/lhBWx03bcG
2021-02-18 19:33:36;MarcelinMarshal;@danieljadue @izkis @colmedchile algo q decir?
2021-02-18 19:33:29;melliniEPRsw;@danieljadue Bien Compañero.
2021-02-18 19:33:27;JaimeSouKun;@rkr2mn @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Dirá que la sacaron de contexto ajjaja
2021-02-18 19:33:25;adisius;@patricio_colina @PoleaibaO @tomascash7 @yersonburgos @danieljadue Con respeto, estás completamente equivocado. Por… https://t.co/xoBCOd0b2s
2021-02-18 19:33:21;Joana57910748;Buena!!! https://t.co/WJ2kNC0SVU
2021-02-18 19:33:12;treintonarocket;oye @lesliona ya puedes hacerte el tratamiento https://t.co/2i9plMzPhj
2021-02-18 19:33:06;eskaflowne30;@danieljadue #DanielJaduePresidente
2021-02-18 19:33:05;lennon141619041;@danieljadue felicitacion mi futuro presidente
2021-02-18 19:32:58;Jara714Jara;@danieljadue Si fueran todos como usted alcalde Chile sería un país mejor donde iríamos todos con la verdad por delante
2021-02-18 19:32:50;Christianvallel;@danieljadue Felicitaciones....!!!!!💪🏽👏🏼👏🏼👏🏼💪🏽
2021-02-18 19:32:44;melliniEPRsw;Miles de Fachos con ardor. https://t.co/Q2E8YnGQ4H
2021-02-18 19:32:44;Tweets07217229;@danieljadue Aguante Daniel. Queda menos 💪
2021-02-18 19:32:42;PanchoLyon;Lo curioso es q no vaya @Contraloriacl a fiscalizar... https://t.co/7FSHtcHC5N
2021-02-18 19:32:28;AlRedux;@danieljadue Algo inventaran !! Grande mi futuro presidente
2021-02-18 19:32:27;Cesar40708441;@danieljadue Ud hace lo mismo sr jadue no saque la suerte entre jitanos
2021-02-18 19:32:22;mcsdc53;@danieljadue 👏👏👏👏👏
2021-02-18 19:32:03;AlcaldeMoraga;@paulibobadilla Con @danieljadue esde la #ACHIFARP y las #FarmaciasPopulares iniciamos ese camino hace un tiempo ya… https://t.co/K7N2PwmXom
2021-02-18 19:31:43;Shaka_33;@danieljadue ESTE GOBIERNO O DESDE QUE SE INICIO LA DEMOCRACIA. SEA MAS CLARO EN SUS PALABRAS PARA QUE NO CONFUNDA A LA GENTE IGNORANTE.
2021-02-18 19:30:56;danieljadue;Estamos muy felices. Hoy nos vino a supervisar el ISP por el #Avifavir y nos fue excelente! Ninguna observación por… https://t.co/gCDifhIyB1
2021-02-18 19:30:40;andbertom;@CarolaRetamales @danieljadue 🤣 Como  digna representante de izquierda siempre dando vuelta los hechos, pero respon… https://t.co/4YOd69hOoc
2021-02-18 19:30:27;MauroAstete;@PCdeChile @FabyRiffoLagos @danieljadue Si las propuestas son buenas, porq no.
2021-02-18 19:29:25;Adolfoguzman;@danieljadue @camila_vallejo a propósito de historia prque no ponen los documemtos históricos del partido mas antid… https://t.co/Ej6b8jhuUq
2021-02-18 19:29:00;Voy_y_Revuelvo;@Cperezcarvallo @CHECOMANDAN @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Quieren más muertes ?… https://t.co/2fnLWtv6EX
2021-02-18 19:28:29;MarcelinMarshal;@rkr2mn @saltamontse @tshrapicao @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor S… https://t.co/B74NfI3Pgz
2021-02-18 19:27:59;CRISTIANO29;@RFelipeMC @Latrodectus0 @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor No cuadra… https://t.co/KrymD3Dfnx
2021-02-18 19:26:49;arqmneira;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor @Carabdechile https://t.co/CLiOmTZYjp
2021-02-18 19:25:51;rkr2mn;@MarcelinMarshal @saltamontse @tshrapicao @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue… https://t.co/GRHeQiPK3d
2021-02-18 19:23:19;Xybendi;#JusticiaParaEmilia https://t.co/mnVqvmRkpd
2021-02-18 19:22:59;Papacopa1;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Siempre estos van a privilegiar la… https://t.co/7hVEu53WcN
2021-02-18 19:22:55;carlosaprueba;@danieljadue Callate un rato waton ql endogámico
2021-02-18 19:22:49;TemucoesC;@khadijahPaula @CoihuesyHualles @danieljadue Que lindo!!!.. una Nazi anti Judia hablando de Justicia!!..aquí estan… https://t.co/PNfXJp3EFj
2021-02-18 19:21:45;chrissavend;@jm_hoffmann @danieljadue 🤦🏻
2021-02-18 19:21:02;OscarOscarprim;@danieljadue Y las coimas y la $ de la iluminación?? . ... nadie se olvida
2021-02-18 19:18:46;ninamv_22;@saltamontse @tshrapicao @rkr2mn @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor S… https://t.co/TNY7wTyeAc
2021-02-18 19:18:37;pauly_alba;@danieljadue Ojalá el próximo presidente 😉 aborde el tema de la tenencia responsable efectiva, se puedan crear hosp… https://t.co/1lHWMyqN87
2021-02-18 19:18:30;TemucoesC;@danieljadue Aquí se ve claro el doble standar de este @PCdeChile se lamenta por la muerte de una persona pero la i… https://t.co/EzXwchY3eZ
2021-02-18 19:17:39;Diescf;@saltamontse @tshrapicao @rkr2mn @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor I… https://t.co/q7dWy40ZJ3
2021-02-18 19:17:32;saronich;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor https://t.co/XypfxL91ld
2021-02-18 19:17:07;Ernesto22596980;@PCdeChile @FabyRiffoLagos @danieljadue 😂😂😂😂😂... SIN MIEDO y con un bozal en la boca ?
2021-02-18 19:16:14;26Pancho26;@danieljadue Si es por buscar en el pasado de los partido político, podríamos hablar de la historia del partido com… https://t.co/OOgzxQLXMn
2021-02-18 19:15:41;Marlenxin1;@Ivonnemoce @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Se atrasooo
2021-02-18 19:15:16;Penkista1978;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Y tu necesitas URGENTE un CARACHO NUEVO !!
2021-02-18 19:14:26;Diescf;@saltamontse @tshrapicao @rkr2mn @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor E… https://t.co/XY21l9AY2C
2021-02-18 19:13:08;saronich;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Y en providencia están vacunado si… https://t.co/3czMgzQ1m9
2021-02-18 19:12:54;Penkista1978;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Cambia el caracho CAMIONERA ..
2021-02-18 19:12:37;MarcelinMarshal;@rkr2mn @saltamontse @tshrapicao @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor E… https://t.co/H2Dqua490G
2021-02-18 19:12:37;TemucoesC;@PCdeChile @danieljadue #FueraComunistasDeChile si eres un Chileno DEMOCRATA jamás votaría por un COMUNISTA,la ideo… https://t.co/FR9nleYNPz
2021-02-18 19:11:33;jtobar900;@danieljadue @danieljadue usando esa analogía podemos decir que los comunistas no creen en la democracia, solo le g… https://t.co/fYHaSv0GtT
2021-02-18 19:11:18;MarcelinMarshal;"@danieljadue @ricardo_galaz Cuál es el criterio de las vacunas ?
No podemos olvidar a los pacientes crónicos jóvene… https://t.co/JNInZEpOvR"
2021-02-18 19:08:27;venus_2121;@VicentFend3r @Maryangel1965 @Reflex_Lib @danieljadue @pattytaxista 🤣🤣
2021-02-18 19:07:51;anamariamc1971;@Cperezcarvallo @Grilloghm @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Callate un rato, cada v… https://t.co/TyRhZuJICc
2021-02-18 19:07:00;olgamirandapach;@arqmneira @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor @Carabdechile Yo trabaj… https://t.co/xfkdRhModO
2021-02-18 19:06:45;sujetobjeto;@Pedro73524672 @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor https://t.co/K50ojlcw6L
2021-02-18 19:06:03;Joana57910748;@danieljadue Gracias!!!Estamos claro que para nosotros no habrá una segunda oportunidad si nos contagiamos,y lo peo… https://t.co/QtL05nDVtp
2021-02-18 19:05:43;sujetobjeto;@FuerteNunca @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Si no quiere no se va… https://t.co/rxX04vMcoX
2021-02-18 19:05:14;perromacana;"@cesar_rg @danieljadue con razon el comentario tan saco weas, ingeniero comercial tenia ke ser el perla,

lee sobre… https://t.co/WWUBPu8ygs"
2021-02-18 19:03:17;FlacaxNatura;🐀🐀🐀 a conveniencia...@PDC_Chile https://t.co/oTr2bDjxqA
2021-02-18 19:02:07;Justinianolex;@freddyvandort @danieljadue Ese mapuche les robaba a su propia gente..
2021-02-18 19:01:31;AssilemES;@RFelipeMC @Latrodectus0 @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Comprendo… https://t.co/eRNz9VLxff
2021-02-18 19:00:20;Viviana7413;@thompsonarr @jorgesotomayorb @danieljadue Donde salió eso?, en la mañana escuché que los mismos propietarios cuand… https://t.co/NjyAVTZXw4
2021-02-18 18:59:20;RFelipeMC;@AssilemES @Latrodectus0 @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Tu dices… https://t.co/tROKfWvgUU
2021-02-18 18:59:00;sufita69_susan;@Cperezcarvallo @JaimeColomaT @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Al parecer vacunarlos es más riesgoso🤔
2021-02-18 18:57:47;karneu3;"@HeliaOrdenesCas @AnonymusChileno @PCdeChile @danieljadue @danieljadue 
Confirmado su postulación ?????"
2021-02-18 18:56:45;ThexNuel;@saltamontse @tshrapicao @rkr2mn @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor S… https://t.co/o8sHaaneMc
2021-02-18 18:56:30;sangcont;@rodolfocarter dando jugo en los matinales...populista...debiera preocuparse del aseo e higiene de su comuna que es… https://t.co/xszvdPbScI
2021-02-18 18:55:58;juani_de_arco;@danieljadue Y Carolina decía que el coronavirus era tongo ...
2021-02-18 18:55:49;JoyceDelPilar3;@danieljadue Es un delincuente,formado por Wallmapu,que son una masa de guerrilleros que se dicen mapuche y no lo s… https://t.co/Vfxdwx7DDA
2021-02-18 18:55:33;Luisbanggg;@HeliaOrdenesCas @danieljadue Solo acotaba😁👍
2021-02-18 18:54:27;GARRONIERS;@elliberocl @jorgoku Otra medalla más para el camello @danieljadue
2021-02-18 18:54:03;juanestebannro1;@danieljadue A no aflojar Daniel. 💪🏼💪🏼💪🏼
2021-02-18 18:53:20;AssilemES;@RFelipeMC @Latrodectus0 @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Nadie qui… https://t.co/F6nQGvozl2
2021-02-18 18:52:58;rkr2mn;@saltamontse @tshrapicao @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor En Europa… https://t.co/pQ0qVGGewy
2021-02-18 18:52:33;HeliaOrdenesCas;@Luisbanggg @danieljadue Siiii, se me le jué, zorri 👍🏻
2021-02-18 18:52:32;saltamontse;@ThexNuel @tshrapicao @rkr2mn @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor No e… https://t.co/FFr3FklNUh
2021-02-18 18:51:32;parrillero69;@rodrigo_rlav @Carabdechile Un asco y todos los políticos que alguna vez elegimos en las urnas se hacen los weones… https://t.co/GmexnDyvzX
2021-02-18 18:50:30;dkllnd;@danieljadue 💩MELLO
2021-02-18 18:49:54;jmbarrioc;Estimado @danieljadue tengo una pregunta y un comentarios 1) ¿Cuál es tu propósito al publicar es documento de Pino… https://t.co/398KuHusYa
2021-02-18 18:49:39;jfam53;@danieljadue Amaneciste iluminado camello..desviando los cagazos y tapando las metidas de mano...
2021-02-18 18:48:31;ArenasZelada;@Muni_Recoleta @danieljadue Sigue practicando Daniel... pronto tendrás que hacerlo a nivel nacional....y somos más los que vamos a ayudar.
2021-02-18 18:47:43;TOKIO078;@danieljadue Los Demócrata Cristiano son los más traicioneros no hay que confiar en este partido. DANIEL JADUE  PRESIDENTE
2021-02-18 18:46:31;RFelipeMC;@Latrodectus0 @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Te respondo. No tene… https://t.co/HFRbA3ytZx
2021-02-18 18:45:54;_Nunc_et_Semper;@Cperezcarvallo @Marceloleiva @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor https://t.co/5UrghlOdX0
2021-02-18 18:45:50;_Nunc_et_Semper;@Cperezcarvallo @Marceloleiva @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor https://t.co/uvDmKrfQgQ
2021-02-18 18:45:48;ThexNuel;@saltamontse @tshrapicao @rkr2mn @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Por favor.. no excusemos.
2021-02-18 18:44:09;maximio_CL;@juani_de_arco @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Que es el covid? Un invento de piñera
2021-02-18 18:43:40;felfuen;@danieljadue He aquí un ejemplo de como manipular los hechos para conveniencia política de corto plazo.
2021-02-18 18:42:18;BoudicaTercera;@Reflex_Lib @NikolayB_ @Maryangel1965 @danieljadue @pattytaxista Eso es hoy?
2021-02-18 18:42:17;alejandropgh91;#ElPeorGobiernoDeLaHistoria lo hace de nuevo, la única acción buena fue comprar vacunas pero en su ADN está present… https://t.co/d1Rs9CxnJn
2021-02-18 18:42:12;juani_de_arco;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Y pensar que creías que era tongo
2021-02-18 18:40:59;HikariCaro;@Ivonnemoce @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor No veo la inclusión de… https://t.co/qXdJSbqpMJ
2021-02-18 18:40:28;jaimecidluna;@Cperezcarvallo @ludaso303133 @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Y esa acción, te dice algo?.
2021-02-18 18:39:51;vane1234563;@Justinianolex @Dprofefeminista @danieljadue Enfermito, pobrecito. No entiende que aburrió.
2021-02-18 18:39:31;Heliavaleria;@JadueALaMoneda @danieljadue Con todo con Chile digno
2021-02-18 18:36:31;colmos02;@mauriciocelis4 @danieljadue ¡¡¡ Que buen argumento!!! Te pasaste, eres muy inteligente, te felicito.
2021-02-18 18:36:20;Natalia05411538;@danieljadue Toda la razón son una prioridad antes que la economía
2021-02-18 18:34:49;CoihuesyHualles;"@khadijahPaula @danieljadue Comprar vía Conadi? Ha sacado la cuenta? 
Va a expropiar?
El pc no tiene idea de qué se… https://t.co/Xn3iyXWLOS"
2021-02-18 18:33:24;morin_cl;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Siguen priorizando la economía hoy mas de 130 muertos
2021-02-18 18:31:20;morin_cl;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Hoy mas de 130 muertos gobierno asqueroso
2021-02-18 18:30:02;Amparo29543470;Justicia..... justicia.... https://t.co/OfDLi0nfzN
2021-02-18 18:28:58;lili_orostica;@eldesconcierto No le compro, voy por @danieljadue por la Presidencia de Chile 🇨🇱
2021-02-18 18:27:43;VicentFend3r;@Maryangel1965 @Reflex_Lib @danieljadue @pattytaxista Fuente: Yo mismo
2021-02-18 18:27:22;HeliaOrdenesCas;@PCdeChile Me encanta ver así marchando al @PCdeChile bien merecido el reconocimiento que se les a dado, como estar… https://t.co/EgADzCnwYq
2021-02-18 18:27:22;saltamontse;@tshrapicao @rkr2mn @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Pero no había… https://t.co/TUvVCm1a13
2021-02-18 18:26:25;galve_hernandez;"@Maryangel1965 @Reflex_Lib @danieljadue @pattytaxista 60% de aprobacion? Los pacos? 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😄 
Solo en la me… https://t.co/h2xhBoV0uZ"
2021-02-18 18:26:04;Reflex_Lib;@NikolayB_ @Maryangel1965 @danieljadue @pattytaxista URG: Partidos de oposición, parlamentari@s, organizaciones soc… https://t.co/6hWHWJDXkP
2021-02-18 18:25:22;Catrina_Paez;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Bruja horrible( no por tu aspecto)
2021-02-18 18:25:15;LaClau_UF;@Ivonnemoce @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Los crónicos comienzan… https://t.co/gxXeNNDobg
2021-02-18 18:25:04;Vieja652;@Pberriosh @Icarus3012 @latercera @danieljadue De que están asustados, están.
2021-02-18 18:24:24;Luisbanggg;@HeliaOrdenesCas @danieljadue Y también se preocupa por la cultura de sus ciudadanos
2021-02-18 18:24:21;yoaquidewn;@galve_hernandez @miawun @danieljadue No lo digo yo https://t.co/cOp9QSmx9Z
2021-02-18 18:23:59;Eduardo44019055;@danieljadue Estos ñurdos no saben de decencia. No ocultan su vínculo con la delincuencia criminal del estallido de… https://t.co/Rp6JmRWhQa
2021-02-18 18:23:57;PeruAvenida;@Lo0ogica @dimaorecoleta @Muni_Recoleta @danieljadue Totalmente de acuerdo contigo!! ¿Cómo se podría resolver esto?… https://t.co/OUyRoTjcFf
2021-02-18 18:23:20;NikolayB_;"@Maryangel1965 @Reflex_Lib @danieljadue @pattytaxista ¿Porqué llamas institución al crimen organizado?
Mismo que ha… https://t.co/qmlLKmNjAO"
2021-02-18 18:22:57;LaClau_UF;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Pero vacunaron a los aspirantes a… https://t.co/AuAghXjkg3
2021-02-18 18:22:23;Pberriosh;@Icarus3012 @latercera 🤣🤣🤣🤣 se dará cuenta alguna vez @latercera que cada vez que publica un montaje, perdón un rep… https://t.co/IcY0L2PQQs
2021-02-18 18:22:14;khadijahPaula;@CoihuesyHualles @danieljadue Devolverles sus tierras y autonomía. Es lo que se debe hacer. Además de un reconocimi… https://t.co/16hKO0EDJc
2021-02-18 18:21:35;tshrapicao;@saltamontse @rkr2mn @Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor si habia info… https://t.co/jpZ3fyalL8
2021-02-18 18:21:22;Rechazo___;@PCdeChile @danieljadue Tu ignorancia es extrema. En el antiguo sistema de pensiones la caja de obreros tenían como… https://t.co/RvIbnnZ1uF
2021-02-18 18:20:54;VivaChi20646957;@negroblackone @danieljadue @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile… https://t.co/28RX76DeNe
2021-02-18 18:20:46;VivaChi20646957;@negroblackone @danieljadue @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile… https://t.co/ATUWjvFsee
2021-02-18 18:20:26;Marina97541952;@andresmunozd21 @danieljadue Sin pasado no hay presente y menos podemos aspirar a un futuro mejor, porqué esa obses… https://t.co/r2rnelYPHu
2021-02-18 18:20:14;VivaChi20646957;@negroblackone @danieljadue @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile… https://t.co/RF19FhslRl
2021-02-18 18:20:14;GitanoChileno;@Maryangel1965 @Reflex_Lib @danieljadue @pattytaxista Qué saben ustedes de aprobación y estadísticas 🤣🤣🤣
2021-02-18 18:20:01;VivaChi20646957;@negroblackone @danieljadue @GobiernodeChile @sebastianpinera @EmcoChile @ejercitodechile @Armada_Chile… https://t.co/lSKfSRlgLx
2021-02-18 18:19:44;Amparo_Bravo;@danieljadue Querido futuro presidente de Chile, ¿es sólo para vecinos de Recoleta? Tengo un perrito rescatado de P… https://t.co/7W1IWBUVYr
2021-02-18 18:19:15;arturo_arturogz;@danieljadue Gracias @danieljadue 👍👍👍
2021-02-18 18:19:09;VivaChi20646957;@negroblackone o una alcaldía o quizás una dirigencia de profesor o minera como lo fue @danieljadue en Codelco, a p… https://t.co/ZyLM7A9bMv
2021-02-18 18:19:07;josetocor;@Cperezcarvallo @baradit @BSepulvedaHales @jeannette_jara @danieljadue @mtamayor Comunistas tristes
2021-02-18 18:19:02;vmml69;"@ChainGauss @vidalvocero @izkia @danieljadue Peor que hoy? es imposible.
Tanta desigualdad, tanta impunidad, tanta… https://t.co/yV29gXsjQW"
2021-02-18 18:18:42;cvbfloyd;@danieljadue Quien es “AGUSTO” Pinochet????
