2020-08-31 23:39:47,b'RT @EstallidoTw: Muy buenos d\xc3\xadas!! C\xc3\xb3mo amanecieron los #Apruebo ?? \n#FelizLunes https://t.co/fEkI76NzCY'
2020-08-31 23:39:42,b'RT @ChickenCastillo: Que el sue\xc3\xb1o de la ciudadan\xc3\xada se haga realidad.\nEs hora de tirar a la basura la Constituci\xc3\xb3n de Pinochet.\nYo estoy con\xe2\x80\xa6'
2020-08-31 23:39:30,b'RT @priscillatellez: #NoTenemosMiedo\n#CamionerosTerroristas \n#RenunciaPi\xc3\xb1era\n#NoMasImpunidad #ChileDesperto\n#ElPlebiscitoEsDelPueblo\n#Aprue\xe2\x80\xa6'
2020-08-31 23:39:18,"b'Desde Espa\xc3\xb1a, la destacada abogada feminista, Julia Sevilla, env\xc3\xada un caluroso saludo a nuestra fundaci\xc3\xb3n, destacan\xe2\x80\xa6 https://t.co/7gtp95sMNB'"
2020-08-31 23:39:17,b'RT @EstallidoTw: Pronto en un especial de nuestro programa #CabildoTutero \n#Apruebo\n\n\xf0\x9f\x98\xb1\xf0\x9f\x92\xaa\xf0\x9f\x91\x87 https://t.co/9XgHtqVepA'
2020-08-31 23:39:16,"b'RT @valiuskalira: #Apruebo #ConvencionConstitucional\nVamos acabar de enterrar una Constituci\xc3\xb3n Fascista. No ser\xc3\xa1 f\xc3\xa1cil, no ser\xc3\xa1 de inmediat\xe2\x80\xa6'"
2020-08-31 23:39:15,"b'RT @PaimonBelfegor: #ElPlebiscitoEsDelPueblo No dejaremos que la derecha corrupta sea participe de nuestra constituci\xc3\xb3n, el #Apruebo debe a\xe2\x80\xa6'"
2020-08-31 23:39:15,b'RT @modatima_cl: El agua es Vida #Apruebo #ConvencionConstitucional @rmunda @jurgensenr @sesnaola @N_M_R_Z @PiensaPrensa @Chileokulto @doce\xe2\x80\xa6'
2020-08-31 23:39:11,b'RT @borizfox: Porqu\xc3\xa9 este gobierno de matones y c\xc3\xb3mplices pasivos tiene tanta tolerancia a la violencia de camioneros mafiosos y carabinero\xe2\x80\xa6'
2020-08-31 23:39:09,"b'RT @Yoopinoyoopino7: #ElPlebiscitoEsDelPueblo es de la veintenas de m\xc3\xa1rtires, de quienes entregaron su vista por la causa de los mutilados\xe2\x80\xa6'"
2020-08-31 23:39:08,"b'""Jos\xc3\xa9 Antonio Viera-Gallo: \xe2\x80\x8b\xe2\x80\x8b\xc2\xbfUna hoja en blanco?"" @VieragalloQ en @elliberocl #Chile #Constitucion #Apruebo\xe2\x80\xa6 https://t.co/RnBWfpqr2K'"
2020-08-31 23:39:01,"b'RT @camilo10r1: #NoTenemosMiedo ninguna campa\xc3\xb1a del terror del gobierno podr\xc3\xa1 con nosotros, el #Apruebo gana en Octubre y por paliza, eso e\xe2\x80\xa6'"
2020-08-31 23:39:01,"b'RT @PeArenasC: @KarolCariola @danieljadue A los del #Apruebo ah\xc3\xad est\xc3\xa1 el genio d Jadue,quiere ROBARSE,seg\xc3\xban El \xe2\x80\x9cnacionalizar\xe2\x80\x9d,es sencillame\xe2\x80\xa6'"
2020-08-31 23:38:45,b'RT @EPInforma: El #Apruebo y la #ConvencionConstitucional ganar\xc3\xa1 y ser\xc3\xa1 hermoso...\n\nhttps://t.co/GQlVRizAWd'
2020-08-31 23:38:43,"b'#ElPlebiscitoEsDelPueblo es de la veintenas de m\xc3\xa1rtires, de quienes entregaron su vista por la causa de los mutilad\xe2\x80\xa6 https://t.co/Qfy4SQjdq8'"
2020-08-31 23:38:39,"b'RT @Quechiledecida_: \xf0\x9f\x93\xa3\xc2\xa1En 55 d\xc3\xadas haremos historia!\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\nDurante los \xc3\xbaltimos 40 a\xc3\xb1os, la Constituci\xc3\xb3n no nos ha garantizado el derecho de vivi\xe2\x80\xa6'"
2020-08-31 23:38:30,b'@siliconvalle Eres un tremendo aporte a esta red !!! #Apruebo #ConvencionConstitucional'
2020-08-31 23:38:09,"b'RT @borizfox: #Apruebo gana en octubre, o cuando sea, con Convenci\xc3\xb3n Constitucional o Asamblea Constituyente, como quieran llamarla el camb\xe2\x80\xa6'"
2020-08-31 23:38:05,b'RT @camilo10r1: #ElPlebiscitoEsDelPueblo no dejaremos que el gobierno y la derecha corrupta meta sus manos asquerosas... en Octubre se gana\xe2\x80\xa6'
2020-08-31 23:38:02,b'RT @borizfox: Los mandados de los choferes que bloquean al sur son unos canallas \xc3\xbatiles de UDI Al Qaeda\n#NoTenemosMiedo #Apruebo https://t.\xe2\x80\xa6'
2020-08-31 23:38:00,b'Queremos menos camioneros y menos UDI\n#NoTenemosMiedo #Apruebo https://t.co/LoJkkQL6Nl'
2020-08-31 23:37:57,"b'RT @MsPlumi: #FelizLunes !!!\nLa c\xc3\xa1tedra de dignidad la dieron l@s estudiantes, un #Lunes 7 de Octubre con la primera evasi\xc3\xb3n masiva !!\n\nGra\xe2\x80\xa6'"
2020-08-31 23:37:54,"b'RT @BSepulvedaHales: Aqu\xc3\xad est\xc3\xa1 la cu\xc3\xb1a completa de Jadue sobre el reconocimiento constitucional del trabajo dom\xc3\xa9stico y de cuidados, su val\xe2\x80\xa6'"
2020-08-31 23:37:46,b'Est\xc3\xa1 tan mal hecha la #comisariavirtual de lo @Carabdechile que me llega el salvoconducto de otra persona. Coincidi\xe2\x80\xa6 https://t.co/R0KXQkoLfA'
2020-08-31 23:37:34,"b'RT @gabrifsar: No hay que equivocarse con Longueira, quiere apoderarse del #Apruebo para despu\xc3\xa9s bloquear los cambios dentro de la constitu\xe2\x80\xa6'"
2020-08-31 23:37:33,"b'RT @lucialopezchile: Hoy que comienzan oficialmente las campa\xc3\xb1as para el plebiscito, les pido, con todo cari\xc3\xb1o, que adem\xc3\xa1s de decir #Aprueb\xe2\x80\xa6'"
2020-08-31 23:37:20,b'RT @camilo10r1: #ElPlebiscitoEsDelPueblo no dejaremos que el gobierno y la derecha corrupta meta sus manos asquerosas... en Octubre se gana\xe2\x80\xa6'
2020-08-31 23:37:16,b'#NoTenemosMiedo\n#CamionerosTerroristas \n#RenunciaPi\xc3\xb1era\n#NoMasImpunidad #ChileDesperto\n#ElPlebiscitoEsDelPueblo\xe2\x80\xa6 https://t.co/J8gl7nBZlq'
2020-08-31 23:37:02,"b'@CHVNoticias Cabros avisen cuando Vuelvan a casa. Pa evitar llanto.\nManden su wzp, o token la bocina a 2 cuadras.\xe2\x80\xa6 https://t.co/Sonf2cJA4o'"
2020-08-31 23:36:43,"b'RT @camilo10r1: #NoTenemosMiedo ninguna campa\xc3\xb1a del terror del gobierno podr\xc3\xa1 con nosotros, el #Apruebo gana en Octubre y por paliza, eso e\xe2\x80\xa6'"
2020-08-31 23:36:40,b'Buen comienzo de semana... Se va agosto y entramos a sept.... Otro mes de insertidumbres.... Y a la espera del pol\xc3\xa9\xe2\x80\xa6 https://t.co/Yb9nXSTtMh'
2020-08-31 23:36:40,b'RT @DiegoElcapataz: M\xc3\xbasicos y Sonidistas por el #Apruebo . Vamos con todo. Aguante.... #YoAprueboNuevaConstitucion . RT https://t.co/irFqpb\xe2\x80\xa6'
2020-08-31 23:36:40,"b'RT @BSepulvedaHales: Aqu\xc3\xad est\xc3\xa1 la cu\xc3\xb1a completa de Jadue sobre el reconocimiento constitucional del trabajo dom\xc3\xa9stico y de cuidados, su val\xe2\x80\xa6'"
2020-08-31 23:36:39,b'RT @rossishelton: Nada ni nadie se puede oponer que el PUEBLO SOBERANO se manifieste en Masa el 250 y decir fuerte y claro!! #NoTenemosMied\xe2\x80\xa6'
2020-08-31 23:36:22,"b'RT @Mike_Demonio: Buenos d\xc3\xadas, \nMe causa una profunda desconfianza que longueira y otros ultra fachos estar a favor del #apruebo.\nHay que e\xe2\x80\xa6'"
2020-08-31 23:36:21,"b'RT @borizfox: #Apruebo gana en octubre, o cuando sea, con Convenci\xc3\xb3n Constitucional o Asamblea Constituyente, como quieran llamarla el camb\xe2\x80\xa6'"
2020-08-31 23:36:21,b'#ElPlebiscitoEsDelPueblo #NoTenemosMiedo #Apruebo #ConvencionConstitucional #GobiernoCriminal'
2020-08-31 23:36:16,b'RT @JMaria8219: @La_otrafuerza El est\xc3\xa1 con el pueblo y para su pueblo!!!\nGrande @marcoporchile @PedroAbarcaPRO \nVamos con todo por el #Apru\xe2\x80\xa6'
2020-08-31 23:36:15,b'@QuiqueNeira #Apruebo'
2020-08-31 23:36:14,b'RT @JoviNomas: Los camioneros se suman a Marcela Cubillos siendo la mejor campa\xc3\xb1a para que todos voten #Apruebo el pr\xc3\xb3ximo 25 de octubre 20\xe2\x80\xa6'
2020-08-31 23:36:12,"b'RT @Diego_Schalper: Yo no creo que porque Pablo Longueira se ponga la camiseta del #Apruebo, significa que @PamJiles lo recibir\xc3\xa1 con una ch\xe2\x80\xa6'"
2020-08-31 23:36:09,b'RT @camilo10r1: #ElPlebiscitoEsDelPueblo no dejaremos que el gobierno y la derecha corrupta meta sus manos asquerosas... en Octubre se gana\xe2\x80\xa6'
2020-08-31 23:36:09,"b'RT @matiasasun: Pues es la \xc3\xbanica soluci\xc3\xb3n, yo #Apruebo el #CierreFundicionVentanas'"
2020-08-31 23:35:58,b'RT @cesargacituaa: #Apruebo #AprueboConvencionConstitucional https://t.co/7fk4A8UypG'
2020-08-31 23:35:58,b'RT @Daaiiix: Siempre es rico comenzar el d\xc3\xada con #caf\xc3\xa9conNata  @ValdebenitoNata  #Apruebo #noestamostodas https://t.co/RyVYxnw1Qh'
2020-08-31 23:35:47,b'RT @willittow: Alguien del #Apruebo q yo no siga???\n\nAvisen https://t.co/RC010Hmm7a'
2020-08-31 23:35:34,b'RT @Ro_SaavedraM: Daniel Jadue y su llamado a votar\n#Apruebo #ConvencionConstitucional\n\n#ToleranciaCero #Tolerancia0 https://t.co/iWiKGm0KQE'
2020-08-31 23:35:34,b'@jorgeemilioper3 #Apruebo tu comentario'
2020-08-31 23:35:33,b'RT @camilo10r1: #ElPlebiscitoEsDelPueblo no dejaremos que el gobierno y la derecha corrupta meta sus manos asquerosas... en Octubre se gana\xe2\x80\xa6'
2020-08-31 23:35:05,b'RT @marylen61: #ElPlebiscitoEsDelPueblo\nXq el Pueblo se lo gan\xc3\xb3 en la calle\nNos vemos el 25 de Octubre \n#Apruebo y #ConvencionConstituciona\xe2\x80\xa6'
2020-08-31 23:35:05,b'@ElBrujo_29 #Apruebo \n#NuevaConstitucion'
2020-08-31 23:35:02,"b'RT @SiEvangelico: Anoche en el programa @estadonacional de TVN, el profesor de derecho de la U. de Chile, @fernando_atria se refiri\xc3\xb3 a la L\xe2\x80\xa6'"
2020-08-31 23:34:55,b'RT @emi_iturriaga: Me encanta que un alcalde sin miedo transparente verdades que en Chile se olvidan por tener memoria a corto plazo Longue\xe2\x80\xa6'
2020-08-31 23:34:53,"b'RT @BSepulvedaHales: Aqu\xc3\xad est\xc3\xa1 la cu\xc3\xb1a completa de Jadue sobre el reconocimiento constitucional del trabajo dom\xc3\xa9stico y de cuidados, su val\xe2\x80\xa6'"
2020-08-31 23:34:52,b'#GobiernoDeCorruptos \n#GobiernoDePayasos \n#CamionerosDelincuentes \n#CamionerosMafiosos \n#NoTenemosMiedo \nVamos por\xe2\x80\xa6 https://t.co/CuGfJpBThf'
2020-08-31 23:34:45,"b'RT @Quechiledecida_: \xf0\x9f\x93\xa3\xc2\xa1En 55 d\xc3\xadas haremos historia!\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\nDurante los \xc3\xbaltimos 40 a\xc3\xb1os, la Constituci\xc3\xb3n no nos ha garantizado el derecho de vivi\xe2\x80\xa6'"
2020-08-31 23:34:45,b'RT @cesargacituaa: #Apruebo #AprueboConvencionConstitucional https://t.co/7fk4A8UypG'
2020-08-31 23:34:28,b'RT @willittow: Alguien del #Apruebo q yo no siga???\n\nAvisen https://t.co/RC010Hmm7a'
2020-08-31 23:34:15,"b'RT @valiuskalira: #Apruebo #ConvencionConstitucional\nVamos acabar de enterrar una Constituci\xc3\xb3n Fascista. No ser\xc3\xa1 f\xc3\xa1cil, no ser\xc3\xa1 de inmediat\xe2\x80\xa6'"
2020-08-31 23:34:13,b'Nada ni nadie se puede oponer que el PUEBLO SOBERANO se manifieste en Masa el 250 y decir fuerte y claro!!\xe2\x80\xa6 https://t.co/2LqkYQKICA'
2020-08-31 23:34:05,"b'@ASPEEJAMETT @danieljadue No cachaba jajajajjajs\nMe derret\xc3\xad no m\xc3\xa1s poh weas de una, no cre\xc3\xads\nYo solo compart\xc3\xad un tu\xe2\x80\xa6 https://t.co/7ClsL4AOw1'"
2020-08-31 23:33:52,b'RT @MVillanuevaO: @DavidOr22177274 @CNT_NOmasAFP @ColegioProfes @lafundacionsol @LuisMesina1 @anefchile @caroxespinoza @FteSindicalNMA @con\xe2\x80\xa6'
2020-08-31 23:33:51,"b'RT @ladyv3zlaguacha: #Apruebo #APRUEBOCC-----&gt;.\nChile DESGOBIERNO del terror, opresor \n#ElPlebiscitoNoSeToca\nliberen a la primera l\xc3\xadnea\n@Se\xe2\x80\xa6'"
2020-08-31 23:33:35,b'RT @borizfox: Porqu\xc3\xa9 este gobierno de matones y c\xc3\xb3mplices pasivos tiene tanta tolerancia a la violencia de camioneros mafiosos y carabinero\xe2\x80\xa6'
2020-08-31 23:33:29,"b'RT @matiasasun: Pues es la \xc3\xbanica soluci\xc3\xb3n, yo #Apruebo el #CierreFundicionVentanas'"
2020-08-31 23:33:27,"b'RT @gabrifsar: No hay que equivocarse con Longueira, quiere apoderarse del #Apruebo para despu\xc3\xa9s bloquear los cambios dentro de la constitu\xe2\x80\xa6'"
2020-08-31 23:33:25,b'@sinodaxd #Apruebo #AprueboGanaEnOctubre #AprueboNuevaConstitucion #AprueboUnChileJusto\xe2\x80\xa6 https://t.co/DeA3fCBvEA'
2020-08-31 23:33:19,b'#apruebo https://t.co/Bsmg72uon9'
2020-08-31 23:33:17,b'RT @Ernavarrot: Ojo. Ya que dieron por ganado el #Apruebo ahora quieren meterse en la #ConvencionConstitucional. Se requiere la m\xc3\xa1xima unid\xe2\x80\xa6'
2020-08-31 23:33:12,"b'RT @BSepulvedaHales: Aqu\xc3\xad est\xc3\xa1 la cu\xc3\xb1a completa de Jadue sobre el reconocimiento constitucional del trabajo dom\xc3\xa9stico y de cuidados, su val\xe2\x80\xa6'"
2020-08-31 23:33:01,"b'RT @BSepulvedaHales: Aqu\xc3\xad est\xc3\xa1 la cu\xc3\xb1a completa de Jadue sobre el reconocimiento constitucional del trabajo dom\xc3\xa9stico y de cuidados, su val\xe2\x80\xa6'"
2020-08-31 23:32:59,b'RT @marylen61: #ElPlebiscitoEsDelPueblo\nXq el Pueblo se lo gan\xc3\xb3 en la calle\nNos vemos el 25 de Octubre \n#Apruebo y #ConvencionConstituciona\xe2\x80\xa6'
2020-08-31 23:32:55,b'RT @marylen61: #ElPlebiscitoEsDelPueblo\nXq el Pueblo se lo gan\xc3\xb3 en la calle\nNos vemos el 25 de Octubre \n#Apruebo y #ConvencionConstituciona\xe2\x80\xa6'
2020-08-31 23:32:54,b'RT @modatima_cl: El agua es Vida #Apruebo #ConvencionConstitucional @rmunda @jurgensenr @sesnaola @N_M_R_Z @PiensaPrensa @Chileokulto @doce\xe2\x80\xa6'
2020-08-31 23:32:54,b'RT @modatima_cl: El agua es Vida #Apruebo #ConvencionConstitucional @rmunda @jurgensenr @sesnaola @N_M_R_Z @PiensaPrensa @Chileokulto @doce\xe2\x80\xa6'
2020-08-31 23:32:51,b'#HastaQueLaDignidadSeHagaCostumbre\n\n#Apruebo https://t.co/SqzW9UHNO1'
2020-08-31 23:32:49,b'RT @Ccatrilao1: #NoTenemosMiedo \n#CamionerosMafiosos\n#Apruebo\n#'
2020-08-31 23:32:43,b'RT @GaldamesGaston: #Pi\xc3\xb1eraAsesinoDeChile #ChileViolaDDDHH  #ElPeorPresidenteDeLaHistoria #TuSistemaMeMata #Apruebo #Pi\xc3\xb1eraVerg\xc3\xbcenzaMundial\xe2\x80\xa6'
2020-08-31 23:32:35,"b'RT @camilo10r1: #NoTenemosMiedo ninguna campa\xc3\xb1a del terror del gobierno podr\xc3\xa1 con nosotros, el #Apruebo gana en Octubre y por paliza, eso e\xe2\x80\xa6'"
2020-08-31 23:32:33,b'RT @GaldamesGaston: #Pi\xc3\xb1eraAsesinoDeChile #ChileViolaDDDHH  #ElPeorPresidenteDeLaHistoria #TuSistemaMeMata #Apruebo #Pi\xc3\xb1eraVerg\xc3\xbcenzaMundial\xe2\x80\xa6'
2020-08-31 23:32:32,"b'RT @SiEvangelico: Anoche en el programa @estadonacional de TVN, el profesor de derecho de la U. de Chile, @fernando_atria se refiri\xc3\xb3 a la L\xe2\x80\xa6'"
2020-08-31 23:32:23,b'RT @borizfox: Los mandados de los choferes que bloquean al sur son unos canallas \xc3\xbatiles de UDI Al Qaeda\n#NoTenemosMiedo #Apruebo https://t.\xe2\x80\xa6'
2020-08-31 23:32:20,b'#NoTenemosMiedo \nDe los #CamionerosDelincuentes y del #GobiernoDeCorruptos \n#Apruebo\xe2\x80\xa6 https://t.co/H8WCISormW'
2020-08-31 23:32:18,b'RT @GaldamesGaston: #Pi\xc3\xb1eraAsesinoDeChile #ChileViolaDDDHH  #ElPeorPresidenteDeLaHistoria #TuSistemaMeMata #Apruebo #Pi\xc3\xb1eraVerg\xc3\xbcenzaMundial\xe2\x80\xa6'
2020-08-31 23:32:14,b'RT @borizfox: Porqu\xc3\xa9 este gobierno de matones y c\xc3\xb3mplices pasivos tiene tanta tolerancia a la violencia de camioneros mafiosos y carabinero\xe2\x80\xa6'
2020-08-31 23:32:05,"b'RT @borizfox: #Apruebo gana en octubre, o cuando sea, con Convenci\xc3\xb3n Constitucional o Asamblea Constituyente, como quieran llamarla el camb\xe2\x80\xa6'"
2020-08-31 23:32:01,"b'RT @PaimonBelfegor: #ElPlebiscitoEsDelPueblo No dejaremos que la derecha corrupta sea participe de nuestra constituci\xc3\xb3n, el #Apruebo debe a\xe2\x80\xa6'"
2020-08-31 23:32:00,b'Todo libre y dispuesto ... #Apruebo https://t.co/nqVRKGYqGJ'
2020-08-31 23:31:55,"b'RT @PSChile: Para que recuperemos el agua como un derecho para todas y todos los chilenos, el pr\xc3\xb3ximo 25 de octubre yo #Apruebo una nueva C\xe2\x80\xa6'"
2020-08-31 23:31:50,"b'@vivianitavg @biobio Pero la mayor\xc3\xada somos nosotros, los del #Apruebo'"
2020-08-31 23:31:42,b'RT @cesargacituaa: #Apruebo #AprueboConvencionConstitucional https://t.co/7fk4A8UypG'
2020-08-31 23:31:35,b'#Pi\xc3\xb1eraAsesinoDeChile #ChileViolaDDDHH  #ElPeorPresidenteDeLaHistoria #TuSistemaMeMata #Apruebo\xe2\x80\xa6 https://t.co/LvZU9oUn5J'
2020-08-31 23:31:31,b'RT @marylen61: #ElPlebiscitoEsDelPueblo\nXq el Pueblo se lo gan\xc3\xb3 en la calle\nNos vemos el 25 de Octubre \n#Apruebo y #ConvencionConstituciona\xe2\x80\xa6'
2020-08-31 23:31:27,"b'RT @valiuskalira: #Apruebo #ConvencionConstitucional\nVamos acabar de enterrar una Constituci\xc3\xb3n Fascista. No ser\xc3\xa1 f\xc3\xa1cil, no ser\xc3\xa1 de inmediat\xe2\x80\xa6'"
2020-08-31 23:31:11,b'RT @rfuenzaliespin: #ElPlebiscitoEsDelPueblo y gana el #Apruebo \n#ElPlebiscitoEsDelPueblo y gana el #Apruebo \n#ElPlebiscitoEsDelPueblo y ga\xe2\x80\xa6'
2020-08-31 23:31:09,"b'RT @PaimonBelfegor: #ElPlebiscitoEsDelPueblo No dejaremos que la derecha corrupta sea participe de nuestra constituci\xc3\xb3n, el #Apruebo debe a\xe2\x80\xa6'"
2020-08-31 23:30:53,b'#Pi\xc3\xb1eraAsesinoDeChile #ChileViolaDDDHH  #ElPeorPresidenteDeLaHistoria #TuSistemaMeMata #Apruebo\xe2\x80\xa6 https://t.co/hyVyxUwquE'
2020-08-31 23:30:49,b'#CamionerosMafiosos\n#GobiernoDeCorruptos \nSe les cay\xc3\xb3 el tongo\nVamos por el #Apruebo https://t.co/Qqza4tTj0L'
2020-08-31 23:30:44,b'RT @emi_iturriaga: Me encanta que un alcalde sin miedo transparente verdades que en Chile se olvidan por tener memoria a corto plazo Longue\xe2\x80\xa6'
2020-08-31 23:30:43,"b'RT @BSepulvedaHales: Aqu\xc3\xad est\xc3\xa1 la cu\xc3\xb1a completa de Jadue sobre el reconocimiento constitucional del trabajo dom\xc3\xa9stico y de cuidados, su val\xe2\x80\xa6'"
2020-08-31 23:30:42,b'RT @borizfox: Los mandados de los choferes que bloquean al sur son unos canallas \xc3\xbatiles de UDI Al Qaeda\n#NoTenemosMiedo #Apruebo https://t.\xe2\x80\xa6'
2020-08-31 23:30:40,b'RT @borizfox: Porqu\xc3\xa9 este gobierno de matones y c\xc3\xb3mplices pasivos tiene tanta tolerancia a la violencia de camioneros mafiosos y carabinero\xe2\x80\xa6'
2020-08-31 23:30:34,"b'RT @PicoEnElOjo8: Ya caur@s del #Apruebo, vengo a alumbrar a @Arlex_nadian, esta chiquilla deja como nuevo cualquier pc de forma remota y a\xe2\x80\xa6'"
2020-08-31 23:30:33,b'RT @elchascas: Yo quiero que los privilegios de algunos se conviertan en los derechos de todos. Jam\xc3\xa1s he deseado que alguien pierda sus der\xe2\x80\xa6'
2020-08-31 23:30:29,b'RT @rfuenzaliespin: #ElPlebiscitoEsDelPueblo y gana el #Apruebo \n#ElPlebiscitoEsDelPueblo y gana el #Apruebo \n#ElPlebiscitoEsDelPueblo y ga\xe2\x80\xa6'
2020-08-31 23:30:14,b'#Pi\xc3\xb1eraAsesinoDeChile #ChileViolaDDDHH  #ElPeorPresidenteDeLaHistoria #TuSistemaMeMata #Apruebo\xe2\x80\xa6 https://t.co/c5ifuopFS9'
2020-08-31 23:30:09,b'RT @fachopobre2020: #RechazoSinMiedo #RechazoNuevaConstitucion #CamionerosSomosTodos #Rechazo #CamionerosPorChile // En este #CyberDay2020\xe2\x80\xa6'
2020-08-31 23:30:04,b'RT @marylen61: #ElPlebiscitoEsDelPueblo\nXq el Pueblo se lo gan\xc3\xb3 en la calle\nNos vemos el 25 de Octubre \n#Apruebo y #ConvencionConstituciona\xe2\x80\xa6'
2020-08-31 23:30:00,"b'RT @camilo10r1: #NoTenemosMiedo ninguna campa\xc3\xb1a del terror del gobierno podr\xc3\xa1 con nosotros, el #Apruebo gana en Octubre y por paliza, eso e\xe2\x80\xa6'"
2020-08-31 23:30:00,b'Porqu\xc3\xa9 este gobierno de matones y c\xc3\xb3mplices pasivos tiene tanta tolerancia a la violencia de camioneros mafiosos y\xe2\x80\xa6 https://t.co/cSRBi4WxGX'
2020-08-31 23:30:00,b'Los mandados de los choferes que bloquean al sur son unos canallas \xc3\xbatiles de UDI Al Qaeda\n#NoTenemosMiedo #Apruebo https://t.co/CA0GVAos5M'
2020-08-31 23:29:51,"b'RT @vivianitavg: Si po, #Apruebo https://t.co/kMdkwEDfFg'"
2020-08-31 23:29:47,b'Ni el paro de camioneros detendr\xc3\xa1 el #Apruebo #NoTenemosMiedo'
2020-08-31 23:29:41,b'RT @camilo10r1: #ElPlebiscitoEsDelPueblo no dejaremos que el gobierno y la derecha corrupta meta sus manos asquerosas... en Octubre se gana\xe2\x80\xa6'
2020-08-31 23:29:31,b'RT @MVillanuevaO: @DavidOr22177274 @CNT_NOmasAFP @ColegioProfes @lafundacionsol @LuisMesina1 @anefchile @caroxespinoza @FteSindicalNMA @con\xe2\x80\xa6'
2020-08-31 23:29:27,b'#ElPlebiscitoEsDelPueblo\nXq el Pueblo se lo gan\xc3\xb3 en la calle\nNos vemos el 25 de Octubre \n#Apruebo y\xe2\x80\xa6 https://t.co/jt8w6EpqBn'
2020-08-31 23:29:27,b'RT @camilo10r1: #ElPlebiscitoEsDelPueblo no dejaremos que el gobierno y la derecha corrupta meta sus manos asquerosas... en Octubre se gana\xe2\x80\xa6'
2020-08-31 23:29:20,"b'RT @MpUkamau: Trabajadores en Linea, este Lunes 31 a las 20.00 hrs!! . Con la conducci\xc3\xb3n de @abogadomontoya @_VictoriaH__ @Jagonzalezsm \nEs\xe2\x80\xa6'"
2020-08-31 23:29:15,b'@Tu_Bombonzito_ El #Apruebo \nEl acuerdo por la paz\nPlaha Disniah'
2020-08-31 23:29:14,"b'Patricio Salinas, concejal de #LoPrado, nos saluda y agradece por el aporte y el compromiso social con los vecinos\xe2\x80\xa6 https://t.co/N4phAkqQoi'"
2020-08-31 23:29:13,b'\xe2\x80\x9cEstallido de octubre\xe2\x80\x9d de Javier Marticorena \xe2\x81\xa6@asupinta\xe2\x81\xa9 #apruebo+cc https://t.co/IYOJ1T1uN1'
2020-08-31 23:29:12,"b'RT @BSepulvedaHales: Aqu\xc3\xad est\xc3\xa1 la cu\xc3\xb1a completa de Jadue sobre el reconocimiento constitucional del trabajo dom\xc3\xa9stico y de cuidados, su val\xe2\x80\xa6'"
2020-08-31 23:28:55,"b'Si po, #Apruebo https://t.co/kMdkwEDfFg'"
2020-08-31 23:28:55,b'@joseantoniokast lloron cl TENGO QUE RECORDARTE TODOS LOS DIAS ? QUE NUNCA SERAS PRESIDENTE? Y TU PARTIDO DE 20 PER\xe2\x80\xa6 https://t.co/IKv1rfWqhN'
2020-08-31 23:28:52,"b'RT @XIII_David_XIII: observen @Carabdechile , su actuar a la fecha sigue siendo una verguenza, sus abusos y robos historicos a la PATRIA pr\xe2\x80\xa6'"
2020-08-31 23:28:51,b'@CHVNoticias LLeguen tocando la bocina cuando vuelvan a casa.\n( pa evitar lagrimas )\n\n#APRUEBO https://t.co/Z9AR7noer7'
2020-08-31 23:28:50,b'RT @MVillanuevaO: @DavidOr22177274 @CNT_NOmasAFP @ColegioProfes @lafundacionsol @LuisMesina1 @anefchile @caroxespinoza @FteSindicalNMA @con\xe2\x80\xa6'
2020-08-31 23:28:48,"b'RT @AEscobarPM: \xe2\x9a\xa1Encuesta r\xc3\xa1pida\xe2\x9a\xa1\n\n\xe2\x99\xa6\xef\xb8\x8f Opci\xc3\xb3n 1: Usted es comunista de Al Qaeda, \xc3\xadntimo de Osama bin Laden \xe2\x9e\xa1\xef\xb8\x8f va por el #Apruebo.\xf0\x9f\x98\x84\n\n\xe2\x99\xa6\xef\xb8\x8f Opci\xc3\xb3\xe2\x80\xa6'"
2020-08-31 23:28:42,"b'RT @PaimonBelfegor: #ElPlebiscitoEsDelPueblo No dejaremos que la derecha corrupta sea participe de nuestra constituci\xc3\xb3n, el #Apruebo debe a\xe2\x80\xa6'"
2020-08-31 23:28:38,b'RT @Erom01: #ElPlebiscitoEsDelPueblo\n#Apruebo y CC https://t.co/R7MV1SjWg9'
2020-08-31 23:28:37,"b'RT @matiasasun: Pues es la \xc3\xbanica soluci\xc3\xb3n, yo #Apruebo el #CierreFundicionVentanas'"
2020-08-31 23:28:34,"b'\xe2\x9a\xa1Encuesta r\xc3\xa1pida\xe2\x9a\xa1\n\n\xe2\x99\xa6\xef\xb8\x8f Opci\xc3\xb3n 1: Usted es comunista de Al Qaeda, \xc3\xadntimo de Osama bin Laden \xe2\x9e\xa1\xef\xb8\x8f va por el #Apruebo.\xf0\x9f\x98\x84\xe2\x80\xa6 https://t.co/f9TlsN4CfB'"
2020-08-31 23:28:30,b'RT @QuedaMenos: Quedan solo 55 d\xc3\xadas para el #Plebiscito25octubre\n\nY 5557 dias para que se vaya Pi\xc3\xb1era!!\n\n#YoApruebo #Apruebo.'
2020-08-31 23:28:15,b'RT @MVillanuevaO: @DavidOr22177274 @CNT_NOmasAFP @ColegioProfes @lafundacionsol @LuisMesina1 @anefchile @caroxespinoza @FteSindicalNMA @con\xe2\x80\xa6'
